to_id,from_id,post_type,date,text,copy_text
16498689,16498689,copy,1324493356,,NA
16498689,16498689,post,1324402004,а любовь не стареет,NA
16498689,16498689,post,1323783500,Осведомленный мальчик :),NA
16498689,16498689,copy,1323774191,"Российские художник Леонид Тишков и фотограф Борис Бендиков создали фантастическую сферу, освещенную лунным светом. Они назвали свою серию ""Личная луна"" (Private Moon), в которой переданы отношения между человеком и его находкой - луной. Тишков называет эту романтическую инсталляцию ""визуальной поэмой, в которой рассказывается история о человеке, который нашел Луну и остался с нею на всю жизнь."" Серия была разработана Тишковым и сфотографирована Бендиковым.",NA
16498689,16498689,post,1323420471,"""Как мотивировать себя что-то делать? <br>Да никак, оставайтесь в жопе!"" <br><br>Артемий Лебедев",NA
16498689,16498689,copy,1323351997,Ржу),NA
16498689,16498689,post,1323166999,"Активисты движения ""Наши"" провели митинг на Манежной площади - новости ТВ Центр",NA
16498689,16498689,copy,1323083833,,NA
16498689,16498689,post,1323069573,Мы выбрали :),NA
16498689,16498689,post,1322507220,"Россия переживает сильнейшую волну эмиграции с 1917 года. <br>За последние 10 лет страну покинули более 1,25 млн граждан. Ежегодно Россию навсегда покидают 100-150 тыс. человек. Особенно резко поток эмигрантов усилился в последние три года. Россия переживает колоссальную ""утечку мозгов"", что в скором будущем приведет к катастрофе в науке и технологиях.",NA
16498689,16498689,post,1322503409,"Ребята, кто на ОПП у Коршуновой?? Пожаааалуйста, покажите свой отчет по факторному анализу...",NA
16498689,16498689,copy,1321497780,"Лотосовые ножки - гордость китайских красавиц.<br>Согласно преданию, обычай бинтовать ноги девочкам возник в Китайской империи в X или XI веке - среди богатых и знатных женщин распространилась мода иметь маленькую, изящную ножку, напоминающую бутон цветка.<br>Девочкам начинали бинтовать ноги с 4-5-летнего возраста (грудные младенцы еще не могли терпеть муки от тугих бинтов, калечивших их стопы). В результате этих мучений где-то к 10-ти годам у девочек формировалась примерно 10-сантиметровая ""лотосовая ножка"".<br>Девушка без завернутых ступней могла рассчитывать быть только служанкой, в то время как с очень маленькой ногой даже из очень бедной семьи она могла выйти замуж удачно. Местная сводня не спрашивала добра ли девушка, умеет ли готовить, хорошо ли, умна ли. Ее спрашивали, какого размера ее нога.<br>Обувь они шили себе сами. Каждая имела 30 пар и больше, даже будучи бедной.<br>Ноги никогда никому не показывали. Спали в специальный туфлях видеть которые мог только муж. Голые ноги не видел никто.",NA
16498689,16498689,copy,1321288661,"Девушка садится к своему парню в машину. Он с печальным видом ей сообщает:<br>- У меня неприятность...<br>Девушка:<br>- Что такое?<br>Парень (грустно):<br>-Да вот, послушай...<br>Включает песню ""Малыш"".<br>Текст:<br>""Твой малыш растет не по годам и уже читает по слогам,<br>озорной и добрый мальчуган - твой малыш... "".<br>Девушка в ступоре - чуть не плачет от обиды и злости подумала: И когда это вы, мужики, все успеваете?!<br>А парень - так же печально:<br>- Послушала? По-моему у меня правая колонка шумит, да?",NA
16498689,16498689,copy,1321288517,,NA
16498689,16498689,post,1321215720,,NA
16498689,16498689,post,1321120724,суббота. вечер. я дома. that sucks,NA
16498689,16498689,post,1320761072,а за окном первый снег!!! ))),NA
16498689,16498689,copy,1320598004,"Мужчинам<br>Вы уже женаты 29 лет. Какой секрет удачного брака? Я постоянно восхищаюсь своей женой. Если у твоего соседа трава зеленее – это значит , что ты не поливаешь свою траву . Я непрерывно говорю Лизе: « Ты великолепна. Ты желание сердца моего. Ты превосходна». Для чего я это делаю? Во-первых, это помогает ей расцветать, потому что женщина отображает любовь своего мужа. Во-вторых, это помогает моему сердцу быть всегда влюбленным в нее. Сила и жизнь во власти языка. Лизе сейчас 51 год. Недавно она была в Киеве и один врач ей сказал: «Я думал, что Вам еще и сорока нет». Она ответила: «Это потому, что мой муж меня очень любит». Запомните, женщина является отражением любви своего мужа.<br>Джон Бивер",NA
16498689,16498689,post,1320486124,очень извиняюсь за спам :),NA
16498689,16498689,post,1320234088,315 ГРУППА! завтра на второй паре будет четвертая) М.Ю. согласилась провести свою лекцию пораньше вместо заболевшей Валентины Владимировны,NA
16498689,16498689,copy,1320216220,Правила дорожного движения по-нашему.,NA
16498689,16498689,copy,1319915940,,NA
16498689,16498689,copy,1319810308,Смешные новорожденные ёжики.,NA
16498689,16498689,post,1319538534,"315 ГРУППА!!!! напоминаю, что лекции по экспериментальной психологии завтра НЕ БУДЕТ.<br>НО!!! В 12.30 все должны прийти в компьютерный класс и написать тест, если не напишите, будет плохо, очень плохо, на экзамене... ;)",NA
16498689,16498689,post,1318998446,доброе утро!!! :)))),NA
16498689,16498689,copy,1318951080,"Пышный бюст иметь хотите, чтобы грудь была-краса?! Сиськи в улей опустите и держите полчаса.",NA
16498689,16498689,post,1318161697,есть старый мастер на заводе<br>он делает все хорошо<br>он даже в паспорте записан<br>олег петрович заебись,NA
16498689,16498689,post,1317968443,ПЯТНИЦА!!!!!!!!!!!:))))),NA
16498689,16498689,post,1317916156,"315 ГРУППА!!!!! Напишите мне, пожалуйста, в личку номера своих мобильных и даты рождения!",NA
16498689,16498689,post,1317547728,"Группа 315!!!! Зайдите в нашу группу, есть новости.",NA
16498689,16498689,copy,1316367110,"КАК БОЛЕЮТ МУЖЧИНЫ ... С лицом измученным и серым, На белой смятой простыне, Как жертва бешеной холеры, Лежит коленками к стене. Протяжно стонет, как при родах, Трясётся градусник в руках. Вся скорбь еврейского народа. Застыла в суженных зрачках. По волевому подбородку Струится пенная слюна. Он шепчет жалобно и робко: 'Как ты с детьми теперь одна??..' В квартире стихли разговоры, Ночник горит едва-едва. Темно... опущены все шторы... У мужа тридцать семь и два.",NA
16498689,16498689,post,1315838612,:(((((((((((((((((<br><br>не хочу учиться!!!!!!!,NA
16498689,16498689,post,1314080535,а у нас еще 2 недели лета ;),NA
16498689,16498689,post,1313397760,приходите ко мне погулять...,NA
16498689,16498689,post,1311622880,сергей и боря людоеды <br>андрея съели натощак <br>андрей был хитрым людоедом <br>и съел обоих изнутри,NA
16498689,16498689,post,1308861876,буду надеяться на чудо :),NA
16498689,16498689,post,1308599140,,NA
16498689,16498689,post,1308169403,the best b-day ever!!!!,NA
16498689,16498689,post,1308081857,:)))))),NA
16498689,16498689,post,1307696720,бессмысленная трата времени!,NA
16498689,16498689,post,1307469649,,NA
16498689,16498689,post,1307354608,УРА!!!! СПАСИБО Молчанову :))) осталось 2 экзамена,NA
16498689,16498689,post,1307001683,это провал,NA
16498689,16498689,post,1306864158,"не хочу, чтобы эта чудесная весна кончалась...",NA
16498689,16498689,post,1306213165,на море хочу-у-у-у...,NA
16498689,16498689,copy,1306164454,"И когда вдруг мне становится интересно где он и как он, я просто включаю Discovery, смотрю на обезьян и вижу, что он счастлив и жрет банан..",NA
16498689,16498689,post,1306097575,ААААААА :(((((((,NA
16498689,16498689,post,1306096514,медленный вдох и выдох!!!!,NA
16498689,16498689,post,1306087108,Некоторые любят погорячее...а кто-то просто любит.,NA
16498689,16498689,copy,1305963839,"Я готовлюсь к экзаменам. Только очень медленно. <br>Со стороны это выглядит, как будто я лежу.",NA
16498689,16498689,post,1305557620,"«Люди, не верящие в человеческую доброту, редко сталкиваются с её проявлениями.» Карл Роджерс",NA
16498689,16498689,post,1305451533,"ОПП...<br>Звучит, как приговор xD",NA
16498689,16498689,post,1304478792,круто просыпаться с хорошим настроением и улыбкой! :),NA
16498689,16498689,post,1304451985,"203 ГРУППА! завтра жду по 500р. от тех, кто поедет 7-ого на дачу!!!! очень-очень жду!!!!",NA
16498689,16498689,post,1304270853,...перемотать на 2 дня назад..<br>спасибо..,NA
16498689,16498689,post,1304010796,"погуляйте со мной кто-нибудь завтра с 11.30 до 14.00 :) ооочень нужно, угощу мороженкой ;))",NA
16498689,16498689,post,1303913616,,NA
16498689,16498689,post,1303754340,Есть ли желающие написать мне реферат по экологии? (5-6 страничек) обниму и поцелую в щечку за это :),NA
16498689,16498689,post,1303592287,"Если вам изменяет жена - значит, вы потеряли свою мужскую <br>привлекательность!<br>Если вам не изменяет жена - значит, она потеряла свою женскую...",NA
16498689,16498689,post,1303412257,"Любая женщина, которая помогала мужчине в поиске пары для носка, знает, <br>что мужчины различают огромное количество оттенков черного цвета: <br>'черный', 'я говорю, черный', 'другой черный' (а также его оттенок 'ДА <br>ДРУГОЙ ЧЕРНЫЙ, ЕПТА'), а также самый любимый цвет 'Да похуй уже, давай <br>этот' (с) баш",NA
16498689,16498689,copy,1303319937,"Улыбайся чаще, и чаща улыбнется тебе",NA
16498689,16498689,post,1302922245,"""вчера было весело.... а теперь не очень""",NA
16498689,16498689,post,1302776904,помогите влюбиться :)),NA
16498689,16498689,post,1302554473,"аааааааа....... посмотрите, девочки. ну и мальчики особо сентиментальные..",NA
16498689,16498689,post,1302551029,"мне это совсем не нравится, но это так...",NA
16498689,16498689,post,1302433028,"Но есть игра, в которую никогда не надо играть. Повторяю: никогда! Даже <br>если ее предложит самый лучший друг. Она зключается в том, чтобы <br>похоронить себя в бетоне.",NA
16498689,16498689,post,1302352074,хочется чего-то такого... :)))) вытащите куда-нибудь меня!! :) хочется уже и повеселиться)),NA
16498689,16498689,post,1302316709,о____________О <br>утро субботы.....,NA
16498689,16498689,post,1302205435,"эй, ты!!! да-да, ты!!! напиши мне уже, а ;)))",NA
16498689,16498689,post,1302171584,"курсовая, пишись!... =\",NA
16498689,16498689,post,1302034869,"Шоколад поднимает настроение до тех пор, пока не встанешь на весы",NA
16498689,16498689,post,1302033489,"ааааааа.......<br>I catch your eyes, try not to smile.<br>I check your style. I feel your wise.<br>We have a drink, then go outside.<br>Talk for a while, and then we ... kiss!",NA
16498689,16498689,copy,1301973167,"Пушкин записал характерный <br>разговор: «Дельвиг звал однажды Рылеева к девкам. ""Я женат"", — отвечал <br>Рылеев. ""Так что же, — сказал Дельвиг, — разве ты не можешь отобедать в <br>ресторации потому только, что у тебя дома есть кухня?""»",NA
16498689,16498689,post,1301815910,шикарная сегодня погода!,NA
16498689,16498689,post,1301676647,"вот уж и погода весенняя, а влюбляться все не в кого!!! &gt;:-|",NA
16498689,16498689,post,1301509358,психфак! что еще за коллоквиум по МиРу????,NA
16498689,16498689,post,1301406320,"хочу новой музыки послушать:) покидайте, пожалуйста, на стену чего-нибудь хорошего",NA
16498689,16498689,copy,1301341935,My lesbian neighbors asked me what I wanted for my birthday. They gave me a Rolex. I think they misunderstood when I said I wanna watch. (с),NA
16498689,16498689,post,1301325908,"пустячок, но что же так грустно-то, а?",NA
16498689,16498689,post,1301254855,людям свойственно ошибаться. а ошибкам свойственно прощаться.,NA
16498689,16498689,post,1301247425,меньше знаешь - больше дура...,NA
16498689,16498689,post,1301224809,"хочу куда-нибудь пойти, но что-то не с кем =\\",NA
16498689,16498689,post,1301160690,it's Miller Time!,NA
16498689,16498689,post,1301143112,"прямо про меня! <br><br>""dpi: я понял, как работает мой мозг<br>dpi: 1) Смотри какие акуенные грабли, давай на них наступим!<br>dpi: 2) Я тебе говорю, это новые грабли, давай наступим!<br>dpi: 3) Не, это были те же, а вот там новые!<br>dpi: повторять до бесконечности...""",NA
16498689,16498689,post,1301083644,достало все :( кто бы по голове погладил..,NA
16498689,16498689,post,1300909812,...а завтра вечером я абсолютно свободна ;),NA
16498689,16498689,post,1300812720,every good girl should fall in love in spring &lt;3,NA
16498689,16498689,post,1300768793,"день будет дерьмовым, если утро началось плохо..",NA
16498689,16498689,post,1300735372,скорее бы стало тепло и можно было бы пойти в парк горького кататься на аттракционах!! :),NA
16498689,16498689,post,1300630480,"бесконечно долго смеяться, бессонные ночи, пешком-через-весь-город, толпа друзей, цветы, шампанское, любимые подружки, фотографироваться, любить, улыбаться, дарить подарки, последние сеансы в кино.... и еще много всего. когда же наступит такая весна?",NA
16498689,16498689,copy,1300441441,"Берется интервью у женщины, прожившей со своим мужем 50 лет без единой ссоры: <br>— Мадам, но как Вам удалось прожить все это время в мире и гормонии? <br>— О все просто. Когда мы обвенчались, мой муж посадил меня на повозку и повез на свое ранчо. <br>Пок",NA
16498689,16498689,post,1300387984,"Знаешь, через что проходит организм человека во время секса? Зрачки расширяются, артерии сужаются, температура повышается, сердце скачет, давление подпрыгивает, дыхание становится частым и прерывистым, мозг атакуют электрические импульсы, все железы работают, мускулы напряжены так, словно ты поднимаешь вес в три раза больше собственного. Это ужасно, и некрасиво, и безнравственно. И если Господь не сделал бы это таким приятным, человечество уже давно бы вымерло.",NA
16498689,16498689,post,1300349276,"And if you want to talk about it anymore,<br>Lie here on the floor and cry on my shoulder,<br>I'm a friend..",NA
16498689,16498689,post,1300212960,Кто больше всего пишет на стену?,NA
16498689,16498689,post,1300205624,"""Верность в любви - это всецело вопрос физиологии, она ничуть не зависит <br>от нашей воли. Люди молодые хотят быть верны - и не бывают, старики <br>хотели бы изменить, но где уж им..."" =))<br>Оскар Уайльд",NA
16498689,16498689,post,1300127177,"весь день пою ее :)<br>I can’t stop thinking of you, ‘Cause you’re the one I want tonight, You make me feel so right, Let’s make it true",NA
16498689,16498689,post,1300005250,давно не отвечала на ваши вопросики :) жгите,NA
16498689,16498689,post,1299775595,"Чем меньше женщину мы любим, тем больше у неё других мужчин...",NA
16498689,16498689,copy,1299686700,Меньше знаешь...больше дура!=(,NA
16498689,16498689,post,1299531809,любви и ласки! =\\,NA
16498689,16498689,post,1299407224,"ОПП, гори в аду...",NA
16498689,16498689,post,1299361302,весна. она все сильнее меня будоражит :))),NA
16498689,16498689,copy,1299356415,весна....так и хочется кому-нибудь спину расцарапать....),NA
16498689,16498689,copy,1299341394,"Папа, а ты кого больше хотел - девочку или мальчика? - Вообще -то сынок, я просто хотел приятно провести время.",NA
16498689,16498689,post,1299328859,спать!!,NA
16498689,16498689,post,1299239741,сегодня мне повезет!!!!,NA
16498689,16498689,post,1299008460,Весна :) наконец-то,NA
16498689,16498689,post,1298865984,...улыбнись :),NA
16498689,16498689,post,1298787933,"ура, я дома! :) а теперь будет здоровый 12-тичасовой (надеюсь) сон :))) а еще - было очень здорово, happy b-day )",NA
16498689,16498689,post,1298700820,круто быть мной xDD,NA
16498689,16498689,post,1298656748,what a wonderful day,NA
16498689,16498689,post,1298612126,"всё, что легко, - сложно; всё, что нельзя, - можно..",NA
16498689,16498689,post,1298472116,"поооооо*уйййй, пляшем :)",NA
16498689,16498689,post,1298147652,"лень находит себе всевозможные оправдания, даже те, которые находятся на грани фантастики ))",NA
16498689,16498689,post,1297020324,не хочуууууууууу :((((,NA
16498689,16498689,copy,1296861625,"Где-то в полдень мужик встает с дивана с глубокого похмелья, очень долго ищет тапочки, надевает их, очень медленно, еле поднимая ноги идёт на кухню. Проходя мимо клетки с попугаем снимает с клетки покрывало, заходит на кухню достаёт из холодильника пиво,.",NA
16498689,16498689,post,1296595541,,NA
16498689,16498689,post,1296255264,не полечу.,NA
16498689,16498689,post,1295877695,ЗАКРЫЛА!!!!!!!! :)))),NA
16498689,16498689,post,1295809544,"мне, кстати, вчера сон приснился, что я у Дормашева пятерку получила.)) стоит ли идти сдавать ему?",NA
16498689,16498689,post,1295773513,"а завтра я наконец-то впервые услышу слова ""приходите на пересдачу"".... XD",NA
16498689,16498689,post,1295379248,"ну давааайте, напишите еще раз, что я тупая xDD<br><br>http://threewords.me/annjoyable",NA
16498689,16498689,post,1295360620,"все эти анонимные гадости.. это так глупо :) поверьте, говорить гадости в лицо гораздо приятнее! ;)))",NA
16498689,16498689,post,1295215051,the great winter-hater,NA
16498689,16498689,post,1295126445,Та-даммм!! Остался всего один! :),NA
16498689,16498689,post,1295004760,"друзья, у кого-нибудь из вас есть аккаунт на жж?",NA
16498689,16498689,post,1294614019,ну конечно и я тоже :) прям феномен конформности.... xD<br><br>http://threewords.me/annjoyable,NA
16498689,16498689,post,1294597445,я прочитала половину вопросов к экзамену. стоит ли читать остальное или мне повезет?,NA
16498689,16498689,post,1294574111,"Готовься к экзамену, лентяйка!!!!",NA
16498689,16498689,post,1294439802,"ПОХ*Й, ПЛЯШЕМ!",NA
16498689,16498689,post,1294315045,Приходите на экзамены со свежей головой: во многом придётся разбираться впервые.,NA
16498689,16498689,post,1293542344,Зачетная сессия закрыта!! ура! :),NA
16498689,16498689,post,1293471080,Завтра будет вдвойне плохой день!,NA
16498689,16498689,post,1293399660,    поспрашивайте)),NA
16498689,16498689,post,1292953032,...бля...  тоже ведь 3 буквы..,NA
16498689,16498689,post,1292619164,Музыки хочу новой! :) жду песен на стену..,NA
16498689,16498689,post,1292616064,"Наша задача - сдать сессию не уча, ибо уча любой дурак сдать сможет! :)",NA
16498689,16498689,post,1292162020,make my wish come true... all i want for christmas is u...  ;),NA
16498689,16498689,post,1292144926,"а сегодня я буду учиться, правда :))",NA
16498689,16498689,post,1292108003,[id4911667|Софья Зосимова] 4 кафе в день это не предел? ;))),NA
16498689,16498689,post,1292106554,www.formspring.me/annjoyable,NA
16498689,16498689,post,1292097941,Sooo happy!!! :)))  p.s тысячная запись...,NA
16498689,16498689,post,1291779228,"Как же, как же я хочу спать....",NA
16498689,16498689,post,1291735556,у меня слишком богатая фантазия. *думай о сессии.....*,NA
16498689,16498689,post,1291568613,"повеселите меня своими вопросами, что ли :)  www. ",NA
16498689,16498689,post,1291536073,my own hell starts today..,NA
16498689,16498689,post,1291350469,dont be lazy!,NA
16498689,16498689,post,1291296177,"With you I’m in my f–kin’ mind, without you, I’m out it...",NA
16498689,16498689,post,1291265087,"Close your eyes and I’ll kiss you,  Tomorrow I’ll miss you;  Remember I’ll always be true.  And then while I’m away,  I’ll write home ev’ry day,  And I’ll send all my loving to you.",NA
16498689,16498689,post,1291230780,Bot-mode,NA
16498689,16498689,post,1290901478,пора спать,NA
16498689,16498689,post,1290874389,:),NA
16498689,16498689,post,1290786888,"волшебная...  Я открыл эту книгу первым, Я искал в ней бесконечность. Бог внутри меня, Но мой Бог это не лечит.",NA
16498689,16498689,post,1290713454,ААААА!!! 4 практикум!! =((((,NA
16498689,16498689,post,1290406181,ненавижу зиму,NA
16498689,16498689,post,1290278752,хочу вопросики :)) http://www.,NA
16498689,16498689,post,1290103194,сегодня я лягу спать в 22.00!!!,NA
16498689,16498689,post,1289926061,мне скучно,NA
16498689,16498689,post,1289756241,по телику новогодняя реклама Coca-Cola!!! :))),NA
16498689,16498689,post,1289238124,tomorrow's gonna be alright....,NA
16498689,16498689,post,1289126331,это было шикарно ;)) спасибо ))),NA
16498689,16498689,post,1289035099,waiting for your questions,NA
16498689,16498689,post,1289028379,,NA
16498689,16498689,post,1288724292,"те, у кого есть скайп, добавьте меня ann-joy91 :)",NA
16498689,16498689,post,1288639534,ДА! ДА! ДА! Я СДЕЛАЛА ЭТО! ),NA
16498689,16498689,post,1288465175,,NA
16498689,16498689,post,1287756446,"Я морячка, ты мудак, я рыбачка, ты мудак, я на суше, я на море; смысл песни - ты мудак xDDDD",NA
16498689,16498689,post,1286810824,http://www.formspring.me/annjoyable,NA
16498689,16498689,post,1285176971,"624561742 добавьте меня, пожалуйста, в аську. у меня ни одного контакта",NA
16498689,16498689,post,1283001916,1..,NA
16498689,16498689,post,1282904455,2,NA
16498689,16498689,post,1282768335,3,NA
16498689,16498689,post,1282721689,4,NA
16498689,16498689,post,1282638254,5,NA
16498689,16498689,post,1282550653,6,NA
16498689,16498689,post,1282463833,7,NA
16498689,16498689,post,1282374808,8,NA
16498689,16498689,post,1282289462,Nine!!,NA
16498689,16498689,post,1282241269,"добавьте в новую аську, старой более нет - 624561742.",NA
16498689,16498689,post,1282241231,"добавьте в новую аську, старой более нет - ",NA
16498689,16498689,post,1282199838,10. давайте погуляем!,NA
16498689,16498689,post,1282120296,11. давайте погуляем!,NA
16498689,16498689,post,1282118544,11,NA
16498689,16498689,post,1282022671,12,NA
16498689,16498689,post,1281946628,13,NA
16498689,16498689,post,1271436496,скучно ))   http://www.formspring.me/annjoyable.,NA
16498689,16498689,post,1268855740,"Судя по погоде, Масленица выжила и теперь нам люто мстит (с) с bash.org.",NA
16498689,16498689,post,1267267412,http://www.formspring.me/annjoyable  можете задавать вопросы).,NA
16498689,16498689,post,1266041715,N\A.,NA
16498689,16498689,post,1263044185,Привет статус сменен.,NA
16498689,16498689,post,1248716600,ВСЁ!!!!!!,NA
16498689,16498689,post,1245173164,Всем большущее спасибо за поздравления ).,NA
16498689,16498689,post,1235998584,http://www.liveinternet.ru/users/bitterjoy/ восстановлен.,NA
16498689,16498689,post,1235384818,=\ .,NA
16498689,16498689,post,1234811314,Вопрос к 11 классам: ни у кого случайно нет двух учебников по русскому? я свой потеряла..,NA
16498689,16498689,post,1234079962,а сегодня я очень-очень занятая. .,NA
16498689,16498689,post,1232651677,я возглавляю списки всех разочарований (с).,NA
16498689,16498689,post,1231704234,"оу а напишите-ка мне что-ибудь в ""мнения"", не зря же я их сейчас включила...",NA
16498689,16498689,post,1231704132,"в один момент показалось, что всем наплевать.",NA
16498689,16498689,post,1230712043,а сегодня Новый Год. с наступающим!,NA
16498689,16498689,post,1230363662,"всё дерьмо, пришедшее в 2008-ом, - в 2008-ом и останется =Р.",NA
16498689,16498689,post,1230149492,а я все чаще слышу по телефону одни длинные гудки..,NA
16498689,16498689,post,1230054857,абонент временно не доступен.,NA
16498689,16498689,post,1229882916,"увези меня туда, где вечное лето...",NA
16498689,16498689,post,1229846463,"скучаю, блин :( .",NA
16498689,16498689,post,1229704587,абонент находится вне зоны действия сети - попробуйте позвонить позднее.,NA
16498689,16498689,post,1229590567,появилось острое ощущение ограниченности этого мира (или ограниченности моего собственного восприятия?)....,NA
16498689,16498689,post,1229450805,ни во что не верю..,NA
16498689,16498689,post,1229369494,не у Дрофы.,NA
16498689,16498689,post,1229016982,"всё, что легко - сложно; всё, что нельзя - можно..",NA
16498689,16498689,post,1228971681,не хватает чего-то.,NA
16498689,16498689,post,1228923353,"режим ""ботан"".",NA
16498689,16498689,post,1228760159,счастливая... =).,NA
16498689,16498689,post,1228493340,"Люди одиноки, потомy что вместо мостов они стpоят стены.",NA
16498689,16498689,post,1228240271,"по-моему, проще вообще не жить, чем жить так..",NA
16498689,16498689,post,1227280852,"Dear God, make everyone die please.",NA
16498689,16498689,post,1227278775,N\A.,NA
16498689,16498689,post,1226960513,Задача - сделать человека счастливым - не входила в план сотворения мира. (А Я все понимаю).,NA
16498689,16498689,post,1226960441,Задача - сделать человека счастливым - не входила в план сотворения мира .,NA
16498689,16498689,post,1226500704,make me happy! .,NA
16498689,16498689,post,1226347455,"иногда грустно бывает, что никому нет до тебя дела.",NA
16498689,16498689,post,1226133165,"я, наверное, уже достала, но старый номер вернулся: 8 916 933 96 02.",NA
16498689,16498689,post,1226089825,иногда за толстой оболочкой скрывается нежное и ранимое создание...,NA
16498689,16498689,post,1225989974,У МЕНЯ ВРЕМЕННО ИЗМЕНИЛСЯ НОМЕР. 8 916 313 45 09.,NA
16498689,16498689,post,1225896670,вспоминая лето...,NA
16498689,16498689,post,1225745758,"сдохните все, пожалуйста ;).",NA
16498689,16498689,post,1225214795,пустота..,NA
16498689,16498689,post,1225116735,"в ближайших планах покататься на коньках, погулять по лесу и наконец-то посмотреть душевный фильм в хорошей компании.",NA
16498689,16498689,post,1225114919,приболела.,NA
16498689,16498689,post,1225049411,"ничего больше не хочу, не надо, хватит...",NA
16498689,16498689,post,1225025213,so tired of being alone.,NA
16498689,16498689,post,1225011979,waiting for...,NA
16498689,16498689,post,1224964264,это был очень приятный день. спасибо тебе :).,NA
16498689,16498689,post,1224857617,happy.,NA
16498689,16498689,post,1224821067,"грустно просыпаться утром, зная, что этот день ничего не принесет.",NA
16498689,16498689,post,1224792402,"тургеневская девушка, ага.",NA
16498689,16498689,post,1224786176,впечатления не позволяют думать.,NA
16498689,16498689,post,1224683711,Тихо лишь птицы пели ночами Нашу мелодию – забытую песню печали.,NA
16498689,16498689,post,1224609097,"наверное, это очень глупо. и я очень наивна. но. я. верю..",NA
16498689,16498689,post,1224525741,"""Благодарю за теплые слова, ведь я живу ими."" ты узнаешь..",NA
16498689,16498689,post,1224479080,"хочу гулять по ночной Москве, а под утро пить сладкий чай и засыпать под теплым пледом...",NA
16498689,16498689,post,1224260390,"грустно и печально, когда рядом нет мягкого дружеского плеча.",NA
16498689,16498689,post,1224072799,"скучаю по старым временам, по людям, которые безвозвратно изменились.. все меняется.",NA
16498689,16498689,post,1223309221,а я просто хотела немного тепла..,NA
16498689,16498689,post,1222442025,life's good.,NA
16498689,16498689,post,1222077412,"и все не так, и все не то. а как надо - не знаю...",NA
16498689,16498689,post,1220513783,болею.,NA
16498689,16498689,post,1220038580,ЗЕНИТ дадада.,NA
16498689,16498689,post,1219906283,"а мне вообще без разницы, что вы обо мне думаете :).",NA
16498689,16498689,post,1219840018,жизнь предсказуема.,NA
16498689,16498689,post,1219730370,dreams....,NA
16498689,16498689,post,1219589081,"друг в беде не бросит, лишнего не спросит. .",NA
16498689,16498689,post,1219265567,"довольная такая, в ожидании :).",NA
16498689,16498689,post,1219086627,impossible.,NA
16498689,16498689,post,1218919548,жду.,NA
16498689,16498689,post,1218805906,he doesn't even know.....,NA
16498689,16498689,post,1218740939,"надежда помогает добиваться желаемого, даже если кто-то стоит на пути.",NA
16498689,16498689,post,1218739188,палим фотографии.,NA
16498689,16498689,post,1218223661,love you all.,NA
16498689,16498689,post,1218175325,wanna smth new.,NA
16498689,16498689,post,1218046710,dont leave me alone.,NA
16498689,16498689,post,1218039489,boring.,NA
16498689,16498689,post,1218009899,очень скучаю по очень хорошим людям.,NA
16498689,16498689,post,1217791314,i know u see what i feel.,NA
16498689,16498689,post,1217568768,so tired of beeing solitary.,NA
16498689,16498689,post,1217522954,i'm so tired of beeing solitary.,NA
7479298,7479298,post,1510924658,"И еще одна история для Оли с Алисой.<br>Я намерено взяла в качестве примера одну фотосъемку в 3-х образах, чтобы наглядно показать, насколько стилистически по-разному можно снимать маленькие фото истории в моей небольшой студии. Без стилистов и визажистов😉<br>У меня бывает спрашивают, что я могу предложить по образам. <br>Так что лучше один раз показать, чем долго рассказывать. <br>Конечно же, у каждой семьи будут свои истории, повторяться я не люблю, клише у меня нет, но есть наработанный багаж по образам, что позволяет преобразить людей буквально за минуты, на ходу))<br> Возможны конечно варианты по антуражу, костюмам и реквизиту. Классический студийный портрет с хорошим светом тоже никто не отменял и мой стилизованный портрет.<br> Все костюмы в 3-х историях из моего гардероба. Вообще, я очень часто полностью одеваю моих моделей для съемки, вписывая их таким образом в мои интерьеры и реализуя идею, конечно же принимая во внимание типажи людей и их пожелания. И тогда мои модели смотрятся в кадре органично, они не позируют, а проживают маленькие мгновения любви и счастья❤",NA
7479298,7479298,post,1510858424,"Немножко про образы.<br>Те же модели Оля с Алисой, но совсем другое настроение, другая история. Костюмы также из моей коллекции.",NA
7479298,7479298,post,1510686989,Маленькая история для Оли с Алисой.<br>Я не изменяю своим традициям!<br> Любимый мною стилизованный под живопись портрет.,NA
7479298,7479298,copy,1510552820,Удивительная геометрия Петербурга,NA
7479298,7479298,post,1510516961,"Давно я не показывала вам Фильмы.  <br>Мечтала визуализировать эту песню не один год! <br>И вот появился главный герой,  <br>и погода вчера нам благоволила, такая как нужно, карты судьбы сошлись!<br> ФИЛЬМА. По Брелю. Портрет-история, портрет-драма, черно-белое кино!<br>Спасибо Алексею за гениальное воплощение! <br>P.S. Музыкальное сопровождение в первом комменте.",NA
7479298,7479298,post,1510313958,"Авторский проект ""Возраст свободы"" Модели 50+<br>Меня часто спрашивают продолжается ли проект? <br>Да, он продолжается и набирает массу, появляются новые интерпретации, новые образы. <br>Уже около 50 работ, буду понемногу выкладывать. <br>Взгляд зрителя для меня тоже очень важен, так что не молчите, любые мысли 🙏 Возможно более точные названия, ассоциации.<br>Жду новых моделей в проект, пишите!<br>""Сон прерванный полетом мотылька за минуту до пробуждения""😉",NA
